Z,X,Y
-98.576,-86.7873,163.458
-91.0932,-87.1778,170.014
-86.8269,-86.8583,173.684
-88.1876,-85.915,172.188
-91.8725,-84.4142,168.89
-95.129,-82.4362,166.513
-97.2167,-79.9899,165.672
-98.438,-77.1369,165.906
-99.2833,-73.9825,166.616
-100.038,-70.5545,167.484
-100.914,-66.7957,168.316
-102.144,-62.7791,168.913
-103.855,-58.8556,169.197
-105.946,-55.561,169.246
-108.063,-53.4398,169.14
-109.766,-52.8377,168.795
-110.617,-53.7968,168.149
-110.166,-56.0342,167.493
-107.808,-59.1066,167.58
-102.763,-62.5376,169.511
-94.5296,-65.7752,174.282
-83.7691,-68.2028,-178.109
-73.5291,-69.4387,-169.964
-68.1933,-69.6967,-165.088
-70.3577,-69.3203,-165.865
-79.1093,-68.0068,-171.708
-89.7926,-65.3449,-178.922
-97.7032,-61.9583,176.048
-101.008,-59.2023,174.239
-99.9507,-57.9471,175.201
-95.5882,-58.1779,178.116
-89.9336,-59.2778,-178.298
-85.658,-60.5277,-175.624
-84.4965,-61.4505,-174.846
-85.9276,-61.7776,-175.545
-87.8785,-61.5865,-176.491
-88.8753,-61.2286,-176.964
-88.8115,-61.0333,-177.039
-88.328,-61.0257,-177.102
-87.8592,-61.1161,-177.314
-87.5013,-61.1435,-177.653
-87.4261,-60.9836,-178.155
-87.9205,-60.5622,-178.964
-89.0496,-59.927,179.944
-90.3051,-59.3088,178.939
-91.024,-58.933,178.445
-91.1077,-58.8386,178.348
-90.9303,-58.8683,178.322
-90.9627,-58.8769,177.96
-91.1437,-58.86,177.447
-91.3088,-58.8977,176.945
-91.5024,-59.0106,176.463
-92.0219,-59.1069,175.773
-92.9295,-59.0914,174.884
-93.891,-59.0336,174.072
-94.6105,-59.0264,173.44
-95.1269,-59.1078,172.861
-95.6824,-59.1355,172.162
-96.3784,-59.055,171.398
-96.9845,-58.9274,170.796
-97.2876,-58.8867,170.48
-97.3257,-58.9397,170.368
-97.3341,-58.9687,170.221
-97.2117,-58.9382,170.238
-96.8758,-58.9338,170.377
-96.1707,-59.0232,170.79
-95.3582,-59.1233,171.283
-94.8734,-59.1276,171.559
-94.7693,-59.0009,171.666
-94.924,-58.8261,171.699
-95.356,-58.6943,171.554
-96.1525,-58.5599,171.146
-97.4433,-58.3541,170.324
-99.0159,-58.0992,169.261
-100.378,-57.941,168.359
-101.285,-57.9652,167.742
