ratio
0.8115018688413185
0.8719750195160032
0.872548125171061
0.8111111111111111
0.8528751123090745
0.7665732959850606
0.9113068900126422
0.796816158849709
0.8280991735537191
0.7879665093079185
0.9137237762237762
0.8335981308411216
0.9144421944035346
0.9078144078144078
0.8425438596491228
0.9777777777777779
0.8682942295497781
0.8107243789974714
1.057662835249042
1.110670731707317
1.0849731663685152
1.1498348513662295
1.0689655172413794
1.0621811224489797
1.0172413793103448
0.8388299784327822
1.1006211180124224
0.8749604930467763
1
1
0.7647058823529411
1.127922077922078
0.9319444444444445
1.1726943942133814
0.876219512195122
0.8782937166021743
0.8411607633707688
0.8417605848309473
0.9157870843264102
0.8671652421652422
0.8497374051740907
0.896031746031746
1.0007974481658692
1.1962067142479513
1.2097308488612837
0.9358142710822805
1.317884322678843
0.9727040816326531
0.996424210709925
1.0557717823971693
0.9930150125104253
0.9591098334655036
2.309912854030501
2.335284280936455
2.3878205128205128
2.079032258064516
2.03021978021978
2.102614015572859
3.178733031674208
2.5054347826086953
2.042982456140351
2.2137254901960786
2.2449324324324325
2.853541416566627
3.242894056847545
2.3941176470588235
2.3333333333333335
2.0823863636363638
2.4033333333333333
1.9808612440191387
3.0492021276595747
2.844047619047619
2.622109158186864
3.303104575163399
2.0074162679425838
1.6981996726677577
1.6920671494404214
1.8603603603603602
1.4849431818181817
2.3659003831417627
1.6387362637362637
2.375
3.0766283524904217
2.205026455026455
2.3938172043010755
2.3390151515151514
3.100472813238771
2.1136363636363633
2.3892857142857142
2.2479905437352246
1.9485887096774195
1.8360655737704916
1.7860620815581254
2.075568181818182
2.185862691960253
2.391836734693878
2.1674208144796383
2.0340326340326342
2.2455242966751916
2.4108527131782944
1.9827586206896552
2.537878787878788
2.62
1.8957179771133261
2.343137254901961
1.6182065217391304
2.2973057644110275
2.5723502304147465
2.0603948896631823
2.207125603864734
3.509920634920635
1.9478036175710596
1.6821236559139785
1.4331443204682641
1.5998389694041868
1.5725806451612905
1.3391657334826428
1.433901723505684
1.5202298850574714
1.6436298076923077
1.2791170097508124
1.3879481311975592
1.3394625176803394
1.392822966507177
1.4195402298850575
1.4010590858416947
1.7236992567181246
1.481787275376396
1.1690476190476191
1.507664437012263
1.4196428571428572
1.0372105126203486
1.5253968253968253
1.2414529914529915
1.0834818775995247
1.064989939637827
0.9759817351598175
1.000125313283208
0.963287924266913
1.1991626794258372
1.1682539682539683
1.15
1.1629720853858785
1.092241379310345
1.176273576590869
1.0784090909090909
1.2033898305084745
1.2585106382978724
1.0950630252100841
1.2465517241379311
1.433673469387755
1.5746614397719174
1.8586883029073697
1.6902056277056277
2.802020202020202
2.0924242424242427
1.8404558404558404
1.4500818330605565
1.7809175531914894
1.6132075471698113
1.5998705780845557
0.9297435897435897
0.9222222222222222
1.7316576086956523
1.1405755850727388
0.9671167247386759
1.5718918918918918
1.4532493368700266
1.377055702917772
1.2380701754385965
1.412657189721159
1.2540082455336692
1.1331569664902998
0.9674095375029954
1.0479961215255331
1.2982142857142858
1.2195657792711294
0.979978354978355
1.1426354738601097
1.0695488721804511
0.9475113122171945
0.9927624872579001
0.9263575502107613
0.8876284246575342
0.89570461900559
0.9144123134328358
0.8976503385105535
0.9360963658636178
0.9730721393034827
0.9311926605504588
0.8590158045977012
0.908307289041234
0.8443446344054863
0.8828770661157025
0.7644528779253636
0.8413800142900888
0.8518362178134233
0.8563226247436773
0.9293154761904763
0.8528887000849618
0.874921869574276
2.029780564263323
0.9798136645962734
2.333333333333333
2.325
1.7355072463768115
4.35
1.6914285714285713
1.9090909090909092
1.6895833333333334
1.471638655462185
1.4379310344827587
0.9935897435897436
1.03
1.1153846153846154
1.2380952380952381
1
1.2058823529411764
1.1918117343649257
1.2795429208472688
1.3954545454545455
1.3385416666666665
1.2116158711903393
1.3868243243243243
1.173633969716919
1.0464852607709751
1.2145755305867665
1.1267634291915356
1.1247412008281574
1.1358987256874582
1.078933380581148
1.0720486111111112
1.101010101010101
1.132992327365729
1.1227272727272726
1.0839285714285714
1.05
1.0530433534309505
