Z,X,Y
152.045,-72.506,48.0319
151.036,-72.6653,47.8127
150.31,-72.8026,47.932
149.324,-73.2496,47.6717
147.85,-73.8663,46.6488
146.579,-74.3333,45.4484
146.659,-74.526,45.2227
148.522,-74.4022,46.5728
151.218,-73.8634,48.727
153.768,-72.8999,50.7604
155.979,-71.7971,52.4456
158.409,-70.7909,54.4035
161.126,-69.8277,56.7912
163.695,-68.7093,59.1167
165.804,-67.3777,60.9052
167.632,-66.108,62.2344
169.482,-65.0334,63.4619
171.082,-64.1223,64.506
172.176,-63.3006,65.1586
172.776,-62.5534,65.527
173.154,-62.0135,65.8532
173.515,-61.6481,66.2213
173.798,-61.3955,66.4463
173.903,-61.1799,66.4412
173.828,-60.9416,66.3559
173.698,-60.671,66.4186
173.619,-60.4194,66.6152
173.572,-60.215,66.749
173.526,-60.0152,66.7032
173.462,-59.7983,66.5621
173.394,-59.6252,66.4669
173.316,-59.553,66.4398
173.078,-59.5394,66.3356
172.725,-59.5174,66.1382
172.47,-59.4404,65.9428
172.676,-59.2863,65.9168
173.444,-58.9743,66.0332
174.261,-58.4918,65.8742
174.463,-58.0133,65.1247
173.772,-57.8151,63.8412
172.273,-58.1112,62.2079
170.173,-58.9532,60.395
167.612,-60.219,58.574
164.953,-61.6443,57.1318
162.745,-62.9361,56.4135
161.323,-63.9217,56.3831
160.615,-64.5942,56.6697
160.131,-65.0208,56.726
159.455,-65.281,56.2809
158.592,-65.4641,55.514
157.87,-65.6928,54.8219
157.385,-66.1269,54.2776
156.812,-66.8142,53.64
156.163,-67.4672,53.0325
155.796,-67.7505,52.9347
156.147,-67.459,53.7581
157.183,-66.6937,55.233
158.287,-65.8661,56.503
159.12,-65.1993,57.1846
159.812,-64.6004,57.554
160.668,-63.8838,58.037
161.723,-63.1245,58.5855
162.62,-62.4852,58.9235
162.879,-62.1259,58.7688
162.526,-62.01,58.3111
161.902,-62.027,57.8096
161.312,-62.0699,57.3519
160.864,-62.0464,56.9671
160.557,-61.9241,56.679
160.382,-61.7934,56.5288
160.304,-61.7709,56.4863
160.298,-61.8506,56.4935
160.415,-61.9275,56.5967
160.744,-61.9421,56.9006
161.276,-62.0087,57.4068
161.935,-62.1741,58.0398
162.521,-62.3014,58.676
162.901,-62.2623,59.2069
163.115,-62.0366,59.6261
163.302,-61.7445,59.896
163.481,-61.4033,59.9818
163.602,-61.0433,59.9387
163.682,-60.6098,59.9102
163.888,-60.145,60.0542
164.317,-59.6625,60.387
164.729,-59.185,60.7117
165.023,-58.7924,60.8603
165.235,-58.6412,60.7905
165.386,-58.7571,60.5933
165.575,-58.9474,60.4601
165.771,-59.0335,60.5788
165.992,-59.0026,61.0116
166.446,-58.9663,61.7462
167.109,-59.0324,62.477
167.727,-59.0929,62.9133
168.116,-58.9965,63.0898
168.34,-58.7678,63.2094
168.73,-58.6266,63.4909
169.359,-58.5696,63.8609
170.006,-58.6036,64.1319
170.518,-58.5742,64.328
170.839,-58.4938,64.4344
171.148,-58.3987,64.4873
171.426,-58.2416,64.4552
171.675,-57.9452,64.4184
171.893,-57.5854,64.5221
172.034,-57.3804,64.7204
172.064,-57.4629,64.8511
171.9,-57.7209,64.8388
171.639,-57.9358,64.8262
171.476,-58.0135,65.0223
171.53,-58.0189,65.4034
171.724,-58.003,65.7713
171.795,-58.0034,65.877
171.756,-58.0475,65.7436
171.749,-58.3124,65.4836
171.899,-58.6154,65.2983
172.121,-58.7581,65.3142
172.281,-58.6908,65.5438
172.405,-58.5707,65.892
172.573,-58.5257,66.2051
172.708,-58.6291,66.3296
172.683,-58.746,66.2969
172.489,-58.7668,66.2226
172.194,-58.7715,66.1057
171.952,-58.8107,66.0106
171.732,-58.9392,65.9486
171.479,-59.1266,65.9899
171.2,-59.4552,66.1389
170.956,-59.9036,66.3487
170.87,-60.3457,66.6887
170.878,-60.7589,67.1447
170.928,-61.0422,67.702
