ratio
0.9336366617478276
1.0168323739752312
1.093125960061444
1.0207430340557275
1.0938458392966672
1.209090909090909
1.1477895148669797
1.0553779069767442
1.201331275323172
1.2839262187088276
1.2012802275960173
1.257560879811469
1.1182432432432432
1.1182322243966079
1.145177411294353
1.1276041666666665
1.1484848484848484
1.4043032786885246
1.2638807714786675
1.1610340479192938
1.1904761904761905
1.2218463553033612
1.3462837837837838
1.1655405405405406
1.1619318181818183
1.3825051759834368
1.3577127659574468
1.1523809523809523
1.0638045540796963
1.341883116883117
1.2553606237816766
1.0463834672789898
1.2341137123745818
1.1734455352968678
1.4016666666666666
1.0494672754946728
1.0531782945736434
1.0839381207028267
0.7706284153005465
0.9433962264150944
0.8317289179822873
0.8307692307692307
0.8904761904761905
0.9091251885369531
0.9370358144908401
0.8732142857142857
0.862144832788534
1.0484234234234235
0.9316123188405797
0.93891909178126
0.8947368421052632
0.9929604261796043
0.8307806324110671
0.830405621207282
0.8093434343434344
0.7234250897617234
0.9024064171122994
0.6715838509316769
0.676595744680851
0.6931336161187699
0.7548206510470661
0.6836734693877551
0.784737785746302
0.8808203991130821
0.8143702306439167
0.8361764705882353
0.6255639097744361
0.6759282178217821
0.8723830049261083
0.7968609360936094
0.7421158256880733
0.8626948901786731
0.8362794612794613
0.8004960317460317
0.7090371621621622
0.7110397946084723
0.7048308336239972
0.9468992248062016
0.797077922077922
0.9448186222379771
0.8004311471126209
0.9299898682877407
0.6855591379602919
0.818012600229095
0.7643976169461606
0.8097834317734363
1.2115384615384617
1.5230607966457024
1.7554945054945055
1.9359477124183007
1.0982066972633011
2.072916666666667
2.365079365079365
2.848809523809524
3.8
2.4044117647058822
1.1123299692847741
1.43816029143898
2.325187969924812
4.277777777777778
2.6525
1.4080459770114944
1.7326388888888888
4.992094861660079
2.8461047254150706
3.2093465045592704
0.5874125874125874
1.6288206236492746
2.801098901098901
2.684758529020824
2.6717464925012093
2.7072072072072073
2.016748366013072
2.5895140664961636
2.29973474801061
1.9428571428571428
2.128972653362897
1
1.2369585468095017
1
1
1
1
1
1
1
1.4838709677419355
1.3372727272727274
1.563534278959811
1.1377708978328174
1.230862357981002
1.3197745901639344
1.127117222874392
1.028735632183908
1.0010844418739155
0.918083372147182
1.0474358974358975
1.1333333333333333
0.9297312430011198
0.8363565229762413
0.9031818181818182
0.8038793103448276
0.9860781276888659
0.9589181286549708
1
0.7541666666666667
1
0.8958333333333333
0.825
0.9051724137931034
0.8870769230769231
0.8332395159020546
1
0.981203007518797
1.3213166144200628
1.614814814814815
2.0673076923076925
1.9030303030303033
0.6662878787878788
2.275
0.5754305872587674
3.0357142857142856
1.5294117647058822
1.5308823529411764
1.7862745098039214
1.5441176470588234
1.2916666666666665
1.375
1.1485507246376812
1.29
0.7267080745341614
0.8167735042735043
0.803248232050821
0.7600352112676056
0.8079931666966373
0.8520430107526882
0.8742997198879552
0.9680694886224614
0.7794153620352251
0.9641261171797417
1.0380182099961255
1.0123456790123457
1.0060975609756098
0.8686111111111111
0.8928571428571428
1.0069901315789473
1.0544871794871793
1.0515151515151515
1.1120358514724713
0.90625
0.8505681818181818
0.7165959703075291
0.5753277455405115
0.6889908256880735
0.8426113360323887
0.5312187812187812
0.5937048181001133
0.6514677183281834
0.7721498888536044
0.7022063208109719
1
1
1
1
1
1
1
1
1
1
1
0.7708333333333333
0.8958333333333333
1
1
1
1
1
0.6875
0.65625
1
1
1
1
1.262672811059908
0.8831269349845201
1.3833333333333333
0.7759259259259259
1.9404481132075473
1.0259026687598116
1
2.8107142857142855
1.0476190476190477
1
1
1.008445945945946
1.658119658119658
1.124401913875598
1.1038709677419356
1.2142857142857144
1.3
1.1590909090909092
1.1923076923076923
1.2291666666666665
1.2486772486772486
1.1866666666666665
0.8666666666666667
0.9104395604395604
0.8739495798319328
0.7766129032258065
0.9065438871473355
0.8881688963210703
0.7573084241480713
0.9995687176538239
0.9973365617433414
0.8869165839126117
0.8670175438596491
0.8892746913580247
0.9757672882672883
0.9755216693418941
0.9744117647058823
0.9960907459625737
0.8877845001440507
0.9542682926829268
0.9711391018619935
1.1640163562017265
1.2730645161290322
1.2309379217273955
0.9831409078981894
1.0922865013774103
1.0494929453262787
1.3493042378241618
1.3780898876404493
1.2217780316009899
1.1017543859649122
1.21875
1.244208037825059
1.1429457639135059
1.111088379705401
0.9526315789473685
0.9847946725860155
0.9988888888888889
0.9709513435003632
1.051436515291937
1.0178372352285396
0.971078431372549
0.881424814726273
1.0362753203803226
0.861904761904762
0.8821138211382114
0.9547619047619047
0.9062835660580021
0.9504429678848283
1.0847355769230769
1.0357142857142856
1.0176833225178457
0.9581331503088539
0.875202922077922
0.9710775335775337
0.90006038647343
0.8396813224267212
0.8178395338413267
0.8933939945404914
0.9314233678901653
0.7565209052550825
0.8412885662431941
0.7973646181928811
1
0.7349786915187562
0.5641348088531186
0.8508646291888704
1.1861128725428027
0.6726860254083484
0.7571926765475152
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0.9166666666666666
0.90625
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0.75
0.7916666666666666
1
1
1
0.8020833333333333
1
1
1
1
1
1
0.9375
0.725
0.8333333333333333
0.7916666666666666
1
1
1
1
1
1
1
0.5644248900062854
1
1
1
0.6454816285998014
0.6381960191484001
0.5244501178318932
0.5196629213483146
0.5341074020319303
0.5700245700245701
0.521255060728745
0.5382882882882882
0.8333333333333334
0.7915757311217809
3.7894736842105265
1.5866228070175439
0.9223895582329318
1.0971938775510204
1.1181818181818182
1.1607142857142858
1.2641025641025643
1.4651567944250872
0.9495073891625616
0.928235294117647
0.9356060606060607
1.0333333333333334
0.8822463768115942
0.9967672413793103
0.933010752688172
0.9607633949739213
0.7440476190476191
0.7754336615096109
0.7387733574442436
0.8168350168350169
0.7586726998491704
0.7478354978354979
0.7643262411347518
0.7847222222222222
0.8270740867190167
0.6849624060150377
0.6547619047619048
0.7196923545537618
0.6972540045766591
0.6963036963036963
0.6080705009276438
0.6121482683982684
0.5841176470588235
0.5856389986824769
0.5854614412136536
0.5023163841807909
0.4877232142857143
0.3848039215686274
0.4548686549476595
0.5169312169312169
0.7211904761904762
0.5513104466592839
0.7012987012987013
0.6690071202531646
0.5178947368421052
0.6538461538461539
0.6749408983451537
1.481191222570533
1.0357142857142856
0.7817460317460317
1.3250000000000002
1.0662087912087912
1.3135964912280702
1.033119658119658
0.8339911771534712
1.1013513513513513
1.0584795321637428
1.0386904761904763
0.8888888888888888
0.8392857142857143
1.3622004357298474
1.2570350034317088
1.3333333333333333
0.9040240518038853
1.1943866943866945
0.9539806718821906
0.9976833976833976
0.9217325227963526
1.1818181818181819
1.5689964157706093
1.0704565408252853
