Z,X,Y
24.5469,-10.008,-57.3753
24.8809,-10.7758,-55.9238
24.8515,-12.1375,-55.7162
24.5687,-13.413,-56.4813
24.7296,-14.1806,-56.8395
25.7943,-14.8666,-55.9101
27.2919,-16.0804,-54.2868
28.4961,-17.7104,-53.1465
29.256,-19.1344,-52.902
29.9331,-20.291,-52.9068
30.6927,-21.5762,-52.2487
31.3591,-23.0623,-51.1776
32.0229,-24.4417,-50.1832
32.8992,-25.7505,-49.4349
34.0254,-27.2662,-48.8849
35.2607,-28.7271,-48.2857
36.0824,-29.4416,-47.7597
35.7343,-29.1608,-47.9623
34.1845,-28.2235,-49.0924
32.4298,-26.6495,-50.4732
31.1908,-24.5091,-51.382
30.0364,-22.6247,-51.928
28.853,-21.8474,-52.2464
28.5116,-22.0439,-51.8328
29.0361,-22.502,-51.0769
29.2991,-22.8614,-51.3352
28.8306,-22.9163,-52.708
28.3353,-22.6534,-53.7327
28.4667,-22.5368,-53.2702
28.7957,-22.699,-52.0096
28.6771,-22.8936,-51.4555
28.1682,-22.9767,-51.9108
27.9749,-22.898,-52.2839
28.3326,-22.7454,-51.913
28.8255,-22.8476,-51.2969
29.1932,-23.282,-51.114
29.6478,-23.6466,-51.2145
30.3768,-23.8273,-51.0054
31.0392,-24.2288,-50.4553
31.3189,-25.1319,-50.1676
31.7795,-25.8436,-49.8589
32.6387,-25.9448,-49.243
33.1315,-26.1452,-49.0757
33.0366,-26.6338,-49.2474
32.9994,-27.1488,-48.9838
33.2827,-27.6275,-48.3855
33.7045,-28.0195,-47.969
33.979,-28.2901,-47.961
34.0251,-28.3727,-48.0988
34.0267,-28.3703,-48.0457
34.0782,-28.3264,-47.9135
34.0686,-28.2237,-47.9673
33.9351,-28.1038,-48.1947
33.8485,-28.008,-48.3472
33.9895,-27.9656,-48.2731
34.2064,-27.9644,-48.0959
34.2681,-28.0287,-47.9575
34.1971,-28.1722,-47.9284
34.1573,-28.2811,-47.978
34.178,-28.3725,-48.1063
34.182,-28.5064,-48.3079
34.2086,-28.668,-48.4859
34.4154,-28.8622,-48.4447
34.5836,-29.061,-48.3615
34.6417,-29.293,-48.3633
34.7726,-29.4331,-48.3085
35.062,-29.5263,-48.1055
35.4196,-29.7335,-47.8611
35.7207,-29.9791,-47.8053
35.9288,-30.1702,-47.8933
36.0485,-30.4789,-47.9722
36.1021,-30.873,-48.0217
36.203,-31.1569,-47.9602
36.3435,-31.3998,-47.7453
36.395,-31.7782,-47.5843
36.3945,-32.1148,-47.5378
36.6202,-32.3363,-47.3792
37.0202,-32.5672,-47.2035
37.3971,-32.8401,-47.0742
37.5755,-33.1778,-47.0993
37.5785,-33.6212,-47.3497
37.6331,-34.0664,-47.5436
37.8478,-34.4201,-47.5181
38.0159,-34.7569,-47.5162
38.2264,-35.1714,-47.5143
38.5062,-35.6625,-47.4727
38.6587,-36.3416,-47.6338
38.8072,-37.1197,-47.8577
39.2698,-37.8087,-47.7212
39.8365,-38.543,-47.4653
40.1644,-39.516,-47.4705
40.2713,-40.5311,-47.695
40.3007,-41.4493,-47.9556
40.4399,-42.2473,-48.0179
40.7412,-43.1006,-47.9992
40.871,-44.2331,-48.3486
40.8341,-45.6317,-49.0866
41.1821,-46.9428,-49.5639
42.1346,-48.0855,-49.375
42.7667,-49.0877,-49.2256
42.7168,-50.1962,-49.492
42.3782,-51.4942,-49.8823
42.1992,-52.8424,-50.1133
42.4775,-54.2378,-50.0784
43.1076,-55.9274,-49.8556
43.7756,-57.8972,-49.5154
44.1719,-59.9783,-49.3725
44.1327,-62.0068,-49.551
43.6291,-64.0341,-50.0017
42.9027,-66.1965,-50.6342
41.8663,-68.5228,-51.6218
39.8877,-71.0126,-53.6673
37.3237,-73.3673,-56.3645
34.9625,-75.4462,-58.774
32.1365,-77.4358,-61.5721
28.8626,-79.38,-64.9654
26.6771,-81.0672,-67.3083
26.2536,-82.5496,-67.8449
27.5879,-84.0446,-66.7135
32.1423,-85.5663,-62.4068
39.5491,-87.0328,-55.2551
44.0639,-88.2713,-51.2034
46.6086,-89.1611,-49.3546
115.553,-89.6214,18.7271
172.143,-88.995,74.2721
-170.06,-88.3424,90.8254
-160.089,-87.927,99.7257
-152.73,-87.621,106.577
-144.996,-87.1819,114.157
-137.375,-86.5712,121.676
-129.419,-85.715,129.704
-121.459,-84.5383,137.972
-114.869,-83.148,144.917
-110.262,-81.8818,149.885
-107.655,-80.8475,152.802
-105.342,-79.762,155.316
-102.351,-78.4244,158.589
-99.3888,-76.8036,161.988
-97.1547,-74.4813,164.726
-95.7673,-71.6554,166.65
-94.565,-69.1515,168.528
-93.3442,-66.8585,170.43
-92.2795,-64.5584,171.961
-91.3837,-62.5458,173.311
-90.7937,-60.5209,174.55
-90.5252,-58.303,175.553
-90.1531,-56.7133,176.512
-89.4602,-56.0484,177.342
-88.6371,-55.8322,178.092
-87.9697,-55.6918,178.809
-87.4404,-55.4276,179.492
-86.9107,-55.0694,-179.815
-86.2776,-54.8977,-179.137
-85.6786,-54.9513,-178.622
-85.1862,-55.1626,-178.267
-84.6669,-55.7472,-177.843
-83.9257,-57.08,-177.355
-83.1215,-59.0719,-177.473
-82.3614,-61.4753,-178.399
-81.8235,-63.9428,-179.828
-81.4416,-65.7446,178.876
-81.1539,-66.984,177.953
-81.5886,-68.0131,176.667
-83.0299,-68.6185,174.593
-84.6744,-69.0073,172.493
-86.2148,-69.3967,170.636
-88.0101,-69.4142,168.75
-89.9174,-68.6919,166.928
-91.7157,-67.6589,165.516
-93.5436,-66.5383,164.509
-95.5557,-65.0018,163.515
-97.9529,-63.376,162.229
-100.625,-62.1348,160.909
-102.845,-60.6731,159.941
-104.296,-58.7802,159.418
-105.307,-56.9486,159.294
-106.642,-55.0051,159.14
-108.267,-52.9929,159.122
-109.335,-51.3213,159.523
-109.422,-50.5176,160.36
-108.78,-50.4751,161.466
-107.586,-50.5593,162.747
-105.77,-50.4579,164.44
-103.526,-49.8614,166.397
-100.924,-48.7752,168.365
-98.1506,-47.8528,170.327
-95.6387,-47.5976,172.507
-93.2038,-47.8846,175.22
-90.5833,-48.0767,178.039
-88.2168,-48.0009,-179.714
-86.0259,-48.1961,-177.818
-83.501,-48.7471,-175.785
-80.807,-49.0534,-173.768
-78.5587,-48.8685,-172.076
-76.996,-48.5903,-170.781
-76.0109,-48.5001,-170.032
-75.2375,-48.558,-169.47
-74.3928,-48.4608,-168.796
-73.6359,-48.1379,-168.215
-73.2429,-47.9353,-167.897
-73.2517,-47.981,-167.724
-73.4326,-48.0272,-167.534
-73.6449,-47.9808,-167.026
-74.4143,-48.098,-166.172
-76.1875,-48.5243,-165.186
-78.5033,-49.4001,-164.007
-79.7684,-50.8082,-161.717
-77.974,-50.9397,-157.532
-72.6762,-47.7825,-152.191
-64.5053,-42.686,-146.835
-53.9842,-38.5716,-141.613
-43.5646,-37.7678,-136.835
-35.2111,-39.3755,-133.213
-28.9336,-40.0931,-131.888
-24.2758,-39.4049,-132.219
-20.12,-39.3199,-132.263
-15.5597,-40.4702,-130.845
-12.2089,-41.5685,-129.277
-10.7009,-42.1837,-129.001
-9.00259,-43.0727,-129.132
-6.20446,-44.8883,-128.748
-3.56934,-47.4675,-128.301
-2.79322,-50.4516,-128.942
-4.06887,-53.4557,-130.799
-7.14587,-56.2499,-133.772
-11.9154,-58.7273,-138.139
-16.8081,-61.5846,-142.48
-21.2437,-65.6809,-146.103
-27.8183,-70.2675,-152.091
-39.7896,-73.9128,-163.857
-55.0804,-75.5715,-178.818
-65.509,-75.7668,171.157
-71.5892,-75.7272,165.54
-78.8844,-75.7348,158.427
-88.6768,-75.7684,148.553
-97.0974,-75.5478,140.299
-102.66,-74.8258,134.997
-107.338,-73.9397,130.681
-111.416,-73.2718,127.198
-115.298,-72.8244,123.983
-120.02,-72.6326,120.261
-126.415,-73.0634,115.78
-134.433,-73.8174,110.251
-142.675,-74.0342,103.621
-153.188,-73.2743,93.8513
-164.893,-71.7143,83.4742
-174.632,-70.5039,75.1137
176.668,-69.7993,67.3129
168.601,-68.7742,60.2446
161.12,-67.4933,54.1295
152.827,-66.3035,47.4414
144.492,-65.1766,40.4828
137.028,-63.9973,33.4347
128.443,-62.7476,24.5761
118.059,-61.5231,13.5556
106.831,-60.8624,1.7159
94.3946,-60.697,-10.8868
82.1412,-59.6129,-23.0627
72.0825,-57.0353,-32.723
63.9952,-54.3827,-40.0223
57.1122,-52.3705,-45.7454
51.4431,-50.5341,-49.5812
47.1367,-49.5401,-51.3511
43.3625,-49.895,-52.2158
39.063,-51.0735,-53.1826
34.7027,-52.8436,-54.1598
31.7952,-54.7037,-54.1565
30.2654,-56.3916,-53.2408
28.6364,-58.3471,-52.6561
26.4142,-60.448,-53.0628
25.1756,-62.2759,-53.169
25.4853,-63.8943,-52.1602
25.2646,-65.776,-51.7409
24.0835,-68.1618,-52.006
23.5362,-70.8272,-51.471
23.9065,-73.6009,-50.3282
24.7185,-76.1196,-48.9593
25.2804,-78.3022,-47.8304
25.4915,-80.4306,-47.4001
26.5976,-82.7504,-46.7976
33.8513,-85.0349,-40.5488
54.2377,-86.5364,-21.1379
74.2202,-87.26,-1.95824
96.3802,-88.1275,19.3831
157.547,-87.6231,79.5546
177.737,-84.9378,98.7426
-172.285,-82.312,107.361
-161.124,-79.5898,116.525
-157.724,-76.3169,118.228
-164.16,-73.6019,111.298
-171.21,-72.6778,104.317
-172.987,-74.2682,102.962
-167.795,-77.6053,109.795
-152.939,-80.2145,127.091
-141.011,-80.7182,141.199
-139.94,-80.0443,143.749
-142.946,-78.1416,141.586
-146.837,-75.6643,138.255
-152.147,-73.3585,133.451
-159.025,-71.42,127.17
-165.226,-70.1227,121.483
-169.328,-69.4182,117.475
-172.23,-68.9242,114.383
-175.011,-68.7629,111.574
-176.422,-68.708,110.159
-175.463,-68.5824,110.784
-174.371,-69.0829,111.318
-175.752,-70.6487,109.371
-179.665,-72.5799,104.872
175.668,-74.0472,99.5446
172.289,-74.4133,95.7399
171.3,-73.2492,95.0415
172.523,-71.2924,97.0892
174.057,-69.9057,99.2299
173.728,-69.5586,99.0585
172.097,-69.7804,97.3116
171.29,-70.0963,96.3518
171.716,-70.2518,96.6597
172.152,-70.1212,97.0805
171.663,-69.7081,96.5846
169.657,-68.9767,94.5894
165.99,-67.8911,91.2856
162.737,-66.8454,88.9792
162.237,-66.7717,89.6411
163.226,-67.6608,91.519
162.683,-68.8433,92.0891
161.01,-70.2882,91.8311
159.62,-72.3376,91.8254
156.977,-74.6627,90.4899
152.834,-76.7687,87.2651
149.897,-78.4841,84.5955
146.92,-79.789,81.4346
140.488,-80.7896,74.634
133.201,-81.2829,66.8168
130.587,-81.0988,63.606
131.026,-80.513,63.4915
131.435,-79.6719,63.2168
131.765,-78.4112,62.7304
133.213,-76.5703,63.713
136.494,-74.3271,67.0939
139.686,-72.2365,70.4625
140.492,-70.8796,71.3543
140.566,-70.189,71.3701
141.22,-69.6779,71.7346
140.474,-69.2427,70.6961
139.309,-68.8291,69.3649
140.195,-68.2359,69.9973
141.146,-67.4036,70.853
140.856,-66.6287,70.6874
140.428,-66.1056,70.3597
139.78,-65.913,69.7476
139.254,-65.9514,69.2906
139.492,-65.8494,69.6133
139.98,-65.4652,70.2293
140.335,-64.9586,70.8212
140.713,-64.5479,71.2706
140.792,-64.1042,71.1591
140.25,-63.3069,70.6238
140.082,-61.9952,70.8625
140.55,-60.6028,71.9432
139.951,-59.8177,72.0178
137.76,-59.6859,70.4356
135.529,-59.8533,68.5232
133.799,-60.0415,66.7305
132.133,-60.1981,64.9537
131.375,-60.1645,64.2558
131.222,-60.2192,64.1724
129.513,-61.0361,62.5712
126.199,-62.293,59.4222
123.801,-63.1155,57.0363
123.353,-63.3365,56.4417
123.623,-63.1793,56.638
124.261,-62.6783,57.2878
124.995,-61.6978,58.011
124.856,-60.4412,58.1722
124.569,-59.435,58.3809
124.719,-58.753,58.6609
124.024,-58.1944,57.8101
122.75,-57.7141,56.5737
122.743,-57.4491,56.9867
123.901,-57.5104,58.5875
124.064,-57.607,59.1923
122.781,-57.3485,58.3567
121.831,-57.0097,57.4151
121.73,-56.8355,56.9189
121.844,-56.5282,56.6849
122.455,-56.2093,56.8269
123.137,-55.9698,56.6182
122.84,-55.5739,55.326
122.154,-54.9735,53.8951
122.064,-54.4538,53.5846
122.902,-54.3321,54.7296
123.999,-54.3068,56.117
124.127,-53.8338,56.1241
123.519,-52.9018,55.1071
123.501,-51.9985,54.7821
124.814,-51.561,56.183
126.99,-51.5467,58.6155
128.211,-51.4821,59.9208
127.924,-51.1794,59.3843
127.231,-50.8083,58.1518
126.812,-50.5624,57.2543
127.007,-50.5804,57.1636
127.155,-50.4882,57.1409
126.45,-49.9061,56.3352
125.685,-49.2831,55.2173
125.675,-49.1712,54.6307
126.032,-49.5149,54.6941
126.042,-49.8521,54.735
125.66,-49.9139,54.5022
125.275,-49.8795,54.3292
124.928,-49.8519,54.3609
124.666,-49.6819,54.4594
124.573,-49.3786,54.5427
124.665,-49.2309,54.6347
124.613,-49.2599,54.5338
124.114,-49.0921,54.0799
123.52,-48.7508,53.6209
123.328,-48.6951,53.5864
123.344,-48.8763,53.7273
123.198,-48.7902,53.8455
123.063,-48.5302,53.937
123.03,-48.4081,53.9536
123.155,-48.4002,54.3029
123.56,-48.4227,55.2883
123.883,-48.403,56.1901
123.822,-48.2494,56.3588
123.896,-48.0948,56.024
124.127,-48.2924,55.521
124.251,-48.6484,55.4424
124.676,-48.7281,55.8768
125.173,-48.3819,55.9197
125.084,-47.7936,55.0761
125.275,-47.4254,54.5882
126.408,-47.385,55.3442
127.453,-47.3046,56.3234
127.55,-47.0051,56.2088
127.08,-46.6257,55.1789
126.974,-46.3806,54.5108
127.493,-46.4221,54.8321
128.146,-46.5251,55.7083
128.444,-46.6024,56.2181
127.993,-46.5926,55.6832
127.171,-46.3483,54.65
126.766,-46.0368,54.3739
126.902,-45.9968,55.278
127.237,-46.2753,56.4361
127.08,-46.5761,56.5243
126.051,-46.6423,55.3603
124.964,-46.4976,54.1102
124.804,-46.4348,53.9756
125.347,-46.7871,54.0085
125.097,-47.0145,52.7594
123.999,-46.4243,50.9162
123.496,-45.5469,50.2046
123.724,-45.3861,50.5543
123.483,-45.802,50.5755
122.283,-45.9617,49.7526
120.76,-45.8507,48.6796
119.775,-45.9109,48.5785
120.092,-46.3469,50.1175
120.831,-46.9645,51.471
120.091,-47.258,50.5291
118.458,-46.8287,48.5819
118.011,-46.2112,48.3183
118.803,-46.0931,49.6833
118.869,-46.2596,50.1405
117.655,-46.1821,48.7969
116.545,-46.0536,47.2432
116.311,-46.1456,46.8706
116.388,-46.3014,47.2303
115.98,-46.2211,46.8255
114.775,-45.4367,44.7074
113.672,-44.2044,42.2723
113.369,-43.7474,42.0291
113.1,-44.1713,43.0162
111.81,-44.5745,42.526
110.289,-44.2389,40.794
109.738,-43.4074,40.0872
110.193,-43.0038,40.9115
110.235,-42.966,41.1417
108.852,-42.3561,39.5202
107.046,-41.5412,37.5488
106.072,-41.6774,37.4853
105.424,-42.6268,38.5904
103.698,-43.3874,38.1307
101.257,-43.2972,36.058
99.3426,-42.4778,34.4792
98.2053,-42.3033,34.3846
96.7831,-43.3971,34.3439
94.101,-44.389,32.9909
90.7951,-44.4671,30.6302
87.7899,-44.2502,28.4076
85.544,-44.5511,27.753
84.7137,-45.7278,29.2979
84.6563,-47.1618,30.9302
83.1643,-47.5341,29.5766
80.1761,-46.0816,25.7228
77.6821,-43.9515,22.8416
76.6727,-43.774,23.1146
76.3447,-45.9746,24.3325
74.4895,-47.3222,22.5227
70.9323,-45.6286,17.5781
68.1629,-42.4704,13.7351
66.9397,-41.0623,13.8995
65.8027,-42.2661,15.3527
62.4524,-43.4581,13.7957
57.3538,-41.865,9.55813
52.9785,-38.4784,5.7177
49.4773,-36.4606,3.92199
45.8681,-36.8742,3.32496
41.947,-37.8026,1.91272
38.4092,-36.6622,-0.824322
35.722,-33.5651,-3.0914
33.4966,-31.1705,-2.6961
30.7945,-31.132,-1.00119
27.2022,-32.2538,-1.85418
23.459,-31.7213,-5.53776
20.6784,-28.2885,-8.96244
18.9745,-23.7615,-9.64303
17.3167,-20.8674,-8.18667
15.1859,-20.6993,-7.22713
13.2359,-21.4849,-8.2934
12.1803,-19.9964,-10.4795
12.0052,-15.576,-12.2347
12.1472,-10.675,-11.9492
11.4789,-7.52898,-10.4138
9.45485,-6.4385,-10.8415
7.08361,-5.83526,-13.5506
5.56273,-3.8819,-15.7629
5.13578,-0.847406,-16.0303
4.99018,1.3767,-14.9032
4.29295,1.84531,-14.4678
3.53878,1.75927,-15.8296
3.59764,3.01905,-17.5624
4.31618,5.3942,-18.0888
4.58485,6.73119,-17.5307
4.24487,6.28768,-17.0966
3.86662,5.75545,-17.2088
3.60364,6.56737,-17.5295
3.60003,8.13427,-17.67
3.90861,9.19865,-17.1138
4.60477,9.17073,-16.3537
5.68159,8.43058,-16.3178
7.17343,7.8811,-16.5305
9.3393,7.7451,-16.2707
12.2109,7.19398,-15.6074
15.4119,6.17874,-14.545
18.5801,5.54313,-13.5142
21.657,5.39243,-13.0346
24.5088,5.29404,-12.9252
26.8724,4.85818,-12.8842
28.4968,4.13406,-12.7505
29.6576,3.43218,-12.5567
30.8765,2.65419,-12.4669
32.2284,1.76793,-12.432
33.5428,1.01427,-12.3315
34.8174,0.447827,-12.1403
36.1069,-0.123712,-11.9404
37.3352,-0.819023,-11.7811
38.5667,-1.51335,-11.641
40.334,-2.0806,-11.3778
42.6053,-2.20704,-10.5893
44.1793,-2.0871,-9.79618
44.2584,-1.90828,-11.0402
43.7764,-0.525135,-14.0996
43.302,2.10487,-16.2281
41.0983,4.12325,-16.7665
36.6224,4.81301,-16.7947
31.854,5.21476,-17.1518
28.5066,5.89718,-17.5591
26.6332,6.84609,-17.4173
25.3056,7.4496,-16.772
24.0481,6.88849,-16.5246
23.178,6.02903,-17.0378
22.5686,6.8926,-17.573
21.4267,9.23209,-17.917
19.4822,10.8101,-18.3202
17.4119,10.7673,-18.3629
16.083,9.93059,-17.888
16.1568,8.91809,-17.6175
17.5231,8.42955,-17.519
19.4685,8.78456,-17.2038
21.3286,8.78772,-16.9724
22.9094,7.44489,-17.0163
24.4655,5.56085,-17.1378
25.9857,4.41824,-16.83
27.3392,4.35754,-16.0969
28.584,4.80208,-15.6643
29.587,4.76815,-15.7533
30.2466,4.07299,-16.1647
30.7997,3.45864,-16.5252
31.4851,3.273,-16.52
32.2718,2.93159,-16.3472
32.8337,2.25779,-16.0604
33.1112,1.53897,-15.6139
33.4969,0.661313,-15.2318
34.2061,-0.241362,-14.9972
34.9919,-0.854911,-15.0677
35.7892,-0.973231,-15.2055
36.9842,-0.930039,-15.0151
38.6719,-1.22266,-14.7258
40.4522,-1.51665,-14.4453
41.7673,-1.46442,-13.9574
41.9635,-0.87007,-13.2828
40.8328,0.265928,-13.0576
38.6301,1.26422,-13.8888
35.7683,1.85623,-15.6145
32.4771,2.83996,-17.6615
29.4254,4.4637,-18.9728
27.266,5.5768,-18.8295
25.4585,5.09989,-17.7103
23.3554,3.7984,-16.8598
21.1922,3.52364,-17.1305
19.4717,5.03254,-18.4403
18.2684,7.12404,-20.0647
16.8577,8.48896,-20.884
14.8024,8.70429,-20.3252
12.8758,7.83056,-19.3068
11.8189,6.93728,-18.9976
11.137,7.40742,-19.5156
9.91297,9.0348,-20.4373
8.00655,10.41,-21.168
5.7758,10.7418,-21.2798
3.76885,10.3207,-21.0053
2.8153,9.99535,-20.7889
3.28267,10.462,-20.5401
4.59188,11.1341,-20.2237
5.82696,10.9198,-20.0917
6.67492,9.81664,-20.1627
7.35327,8.86459,-20.3577
8.18647,8.92521,-20.5026
9.29099,9.57762,-20.499
10.4255,9.57299,-20.4507
11.2198,8.77126,-20.3385
11.6406,8.27596,-20.1015
11.9786,8.36399,-19.9591
12.3362,8.40197,-20.0837
12.7626,8.09526,-20.3071
13.5062,7.36442,-20.447
15.1306,6.18567,-20.5291
18.2877,4.89259,-20.5841
22.6372,4.1672,-20.4028
26.2332,4.09567,-20.0183
27.288,4.10066,-20.0259
25.9063,4.34008,-20.7204
23.1017,5.32834,-21.678
19.4636,6.59146,-22.5807
15.5376,7.3,-23.0122
12.2625,7.35276,-22.4769
10.6846,7.21002,-20.9733
10.9463,7.21922,-19.4746
11.7536,7.23112,-19.5904
11.9452,7.19164,-21.3684
11.0758,7.8039,-22.9501
8.95981,9.0739,-23.2264
5.79147,10.0098,-22.6142
2.78167,9.81916,-21.831
1.10843,9.03175,-21.5562
0.659804,8.90741,-21.9411
0.71956,9.66696,-22.6739
0.719242,10.3789,-23.482
0.440365,10.5432,-23.7912
0.0297755,10.2567,-23.2427
-0.140973,9.46862,-22.7158
0.254154,8.68521,-23.0003
1.12233,8.69021,-23.7492
2.05937,9.1592,-24.3615
2.78957,9.15804,-24.289
3.37279,8.36902,-23.3729
4.01738,7.35378,-22.4133
4.84633,6.77527,-22.351
5.75454,6.93797,-22.9984
6.3434,7.48539,-23.6516
6.34598,7.79506,-23.8118
6.13232,7.69491,-23.347
6.19749,7.4651,-22.6188
6.49245,7.47576,-22.3948
6.70504,7.87942,-23.001
6.66606,8.57652,-23.8716
6.14497,9.47682,-24.2801
5.29362,10.016,-24.1441
4.66634,9.61761,-23.8428
4.37855,8.77866,-23.7374
4.07168,8.488,-24.0281
3.69088,9.11103,-24.3856
3.37034,9.99199,-24.344
2.89309,10.1345,-23.8792
2.27146,9.38289,-23.5863
1.91697,8.66205,-23.9017
2.05188,8.80191,-24.4152
2.47138,9.37615,-24.8332
2.82948,9.54213,-24.9246
3.1284,9.09516,-24.4569
3.69117,8.32413,-23.8856
4.57194,7.70304,-23.8746
5.46515,7.6032,-24.4382
6.08602,7.93847,-24.944
6.18846,8.25224,-24.8737
5.69392,8.09058,-24.4633
4.97293,7.43066,-24.2093
4.51358,6.93501,-24.2021
4.37936,7.11575,-24.2908
4.25249,7.60614,-24.3202
4.01891,7.78633,-24.185
3.78063,7.54045,-23.8986
3.70542,7.19122,-23.7318
3.91407,7.11168,-23.9239
4.32542,7.42412,-24.3022
4.5617,7.7872,-24.4972
4.40954,7.69937,-24.4484
4.05569,7.14653,-24.3888
3.82366,6.60602,-24.4514
3.87424,6.50766,-24.6136
4.00152,6.73845,-24.6169
3.84196,6.70511,-24.4037
3.45497,6.23761,-24.237
3.2581,5.88503,-24.2346
3.34064,5.96603,-24.356
3.47175,6.22046,-24.4748
3.47941,6.34343,-24.3799
3.3553,6.22213,-24.2423
3.28446,6.0564,-24.3243
3.44366,6.12729,-24.5065
3.63185,6.32151,-24.5276
3.51251,6.29021,-24.2696
3.16445,5.94398,-23.9457
2.95227,5.60207,-23.8187
3.01916,5.58784,-23.8726
3.16281,5.7637,-23.9107
3.20523,5.78069,-23.8467
3.12355,5.62592,-23.7318
3.01425,5.48481,-23.76
3.07127,5.52206,-23.9649
3.28307,5.73012,-24.0948
3.42487,5.78774,-23.9869
3.39633,5.54356,-23.8499
3.36631,5.31167,-23.8637
3.49204,5.30846,-23.9129
3.62027,5.39047,-23.8974
3.57691,5.34935,-23.856
3.41257,5.24748,-23.8635
3.33122,5.23343,-23.9604
3.39274,5.32693,-24.1112
3.45064,5.43116,-24.2092
3.37416,5.4115,-24.2391
3.22278,5.25549,-24.3577
3.17543,5.16088,-24.5513
3.22932,5.25386,-24.6323
3.2507,5.33992,-24.5621
3.17293,5.19544,-24.445
3.12205,4.93875,-24.4229
3.22595,4.86702,-24.4536
3.33817,4.91367,-24.4478
3.3225,4.83442,-24.4878
3.33099,4.77545,-24.5333
3.49516,4.84977,-24.5239
3.63093,4.83637,-24.5103
3.62479,4.67825,-24.423
3.63094,4.59425,-24.2283
3.72539,4.623,-24.1338
3.75511,4.62293,-24.2043
3.67495,4.57196,-24.2808
3.65521,4.54977,-24.268
3.72025,4.55267,-24.2358
3.78962,4.52358,-24.2744
3.84905,4.50668,-24.3201
3.87084,4.499,-24.3097
3.8487,4.46195,-24.3214
3.88046,4.4655,-24.3277
3.92577,4.48736,-24.3418
3.92189,4.45753,-24.4285
3.95383,4.42117,-24.5268
4.0166,4.38321,-24.5674
4.03926,4.31733,-24.5933
4.02117,4.25471,-24.6126
4.00238,4.2231,-24.5755
4.01371,4.23037,-24.5046
4.04362,4.25289,-24.4829
4.05114,4.2559,-24.5044
4.03419,4.19521,-24.554
4.076,4.09309,-24.5995
4.18509,3.96753,-24.6601
4.27653,3.87966,-24.7627
4.41642,3.89274,-24.8431
4.66357,3.97163,-24.8955
4.86107,3.92842,-24.9799
4.89197,3.71551,-25.1224
4.89617,3.59374,-25.2176
5.05115,3.58608,-25.2759
5.3049,3.56661,-25.3324
5.51255,3.45695,-25.369
5.65695,3.24679,-25.5006
5.89716,3.05585,-25.657
6.30759,2.87511,-25.7881
6.85063,2.49888,-26.0449
7.49806,2.03869,-26.3038
8.2429,1.76189,-26.3884
9.08259,1.57752,-26.4591
9.99447,1.2915,-26.7239
10.8707,0.932935,-27.1951
11.7251,0.669931,-27.566
12.7119,0.469589,-27.7698
13.8292,0.156246,-28.0187
14.8053,-0.27233,-28.4174
15.5573,-0.684416,-28.8549
16.3356,-1.11356,-29.2332
17.2831,-1.69378,-29.6292
18.247,-2.42874,-30.1356
19.0401,-3.23115,-30.7621
19.7304,-4.05335,-31.4032
20.4519,-4.85145,-31.9912
21.1089,-5.72264,-32.6462
21.6361,-6.81235,-33.4285
22.1496,-8.16111,-34.1606
22.7752,-9.73486,-34.827
23.1426,-11.3169,-35.6349
23.1717,-12.7563,-36.6159
23.2988,-13.9205,-37.4467
23.6973,-14.8669,-38.0466
24.2319,-15.9308,-38.7102
24.7184,-17.1637,-39.4429
25.0771,-18.4286,-40.116
25.3248,-19.6294,-40.7872
25.5386,-20.7952,-41.4622
25.8049,-21.9771,-42.1226
26.1765,-23.0828,-42.7055
26.5742,-24.1657,-43.1568
26.8191,-25.4245,-43.6319
26.92,-26.8077,-44.1925
27.0627,-28.0807,-44.6071
27.2156,-29.2324,-44.8787
27.1317,-30.4166,-45.3068
26.7611,-31.7614,-46.0185
26.486,-33.1293,-46.6701
26.7659,-34.3067,-46.9123
27.344,-35.3589,-47.1084
27.6126,-36.4265,-47.6551
27.3643,-37.7546,-48.5407
26.9189,-39.3295,-49.5682
26.7911,-40.7242,-50.2686
26.7234,-41.882,-50.7421
26.1016,-43.1825,-51.7632
25.2687,-44.551,-53.0878
24.8577,-45.7762,-53.9448
24.6806,-46.9262,-54.4559
23.8355,-48.1987,-55.5415
21.9299,-49.6238,-57.7092
20.0398,-50.8594,-59.8134
19.0379,-51.8025,-60.9148
18.4504,-52.7063,-61.6684
17.5979,-53.6381,-62.8381
16.2524,-54.5532,-64.5485
14.8423,-55.4388,-66.32
13.894,-56.2637,-67.6399
13.0089,-56.8912,-68.8755
11.6105,-57.3943,-70.6127
9.79827,-57.8996,-72.75
8.13047,-58.4047,-74.7902
7.10672,-58.7979,-76.2056
6.40307,-59.0529,-77.2309
5.28908,-59.3729,-78.6651
3.95382,-59.7568,-80.2905
3.07867,-60.1731,-81.3581
2.75249,-60.6584,-81.9117
2.49677,-61.0193,-82.4505
1.84378,-61.2451,-83.3002
1.14613,-61.5258,-84.1311
1.27345,-61.8716,-84.1129
2.14779,-62.1589,-83.2939
2.72088,-62.3539,-82.7733
2.59623,-62.5215,-83.0127
2.30596,-62.7496,-83.5133
2.36443,-63.0669,-83.7372
2.69782,-63.2528,-83.6594
3.22685,-63.0987,-83.383
4.27398,-63.0715,-82.8302
5.76822,-63.7457,-82.1705
7.15098,-64.6344,-81.7197
7.94573,-65.3083,-81.7993
7.97226,-65.9836,-82.6523
