ratio,left
0.7779980657640232,
0.7846811490059513,
0.7594450478917745,
0.8096150337529648,
0.7916402116402117,
0.7809859154929577,
0.7637669485837025,
0.7942362534533465,
0.8596974554197556,
0.7400789394654426,
0.7810186079453996,
0.782532367785824,
0.7689457831325301,
0.736663995012913,
0.7882834208088916,
0.7722037152052397,
0.7559163059163059,
0.772944878886134,
0.8387678767876787,
0.8032961190855927,
0.7890123791452064,
0.791497975708502,
0.7842130615556231,
0.8082148602234686,
0.7876172134718115,
0.7960282651072125,
0.7715692571183901,
0.8134823848238483,
0.7875152453325829,
0.781140350877193,
0.7345497571304023,
0.774314251639833,
0.7291905307369225,
0.7619122012185596,
0.7466161173079333,
0.7527202343586524,
0.784049240440021,
0.723173015037154,
0.7902922136538313,
0.756245325355273,
0.8032397636133389,
0.7793415256202179,
0.7864326860540741,
0.7927082316180061,
0.7933684390786883,
0.843441807970333,
0.7482834994462901,
0.7580153533529013,
0.7557109557109557,
0.7400780652909706,
0.732707197829189,
0.7543832293832293,
0.7706660523891009,
0.7612365661575948,
0.7636752136752136,
0.7591575091575091,
0.7958681224577178,
0.7598522167487685,
0.7711323343182777,
0.8237365368682684,
0.7473886068809926,
0.7479085049917857,
0.8350439882697946,
0.7086654589371981,
0.723427495291902,
0.808898847631242,
0.7892565689175859,
0.748874364560639,
0.771062955352139,
0.7603016189842537,
0.7534477566997893,
0.7301900584795322,
0.772689075630252,
0.7114325593198834,
0.7572751322751323,
0.7755413843496746,
0.8191973341060562,
0.7771844660194174,
0.7573275862068966,
0.7779875032543608,
0.7405861897665176,
0.7908351026185421,
0.7694936465152098,
0.7449907235621521,
0.6996428571428571,
0.7690166069684141,
0.7696082752946016,
0.8022241946431368,
0.7525491400491401,
0.8105121964710438,
0.8315631808278867,
0.8843860289643422,
0.8252032520325203,
0.8322916666666667,
0.7713156408808584,
0.7737956123911366,
0.7683868346200731,
0.7737503935079926,
null,
null,
null,
0.80537714712472,
null,
null,
null,
null,
null,
null,
null,
null,
null,
null,
null,
null,
null,
null,
null,
null,
null,
null,
null,
null,
0.8099856321839081,
null,
null,
0.8021976012871141,
0.7974378881987578,
0.8540967002505464,
0.7933400128023156,
0.9177866268458603,
0.8499580325667282,
0.8548729539072666,
0.8591606133979015,
0.8650315547905909,
0.9127923976608188,
0.8840188563820217,
