-68.879,-22.411,-40.133,-52.337,-55.602,-7.8754,-32.148,-68.234,6.4604,-2.2644e-07,0.0002529,-0.00034868,82.333,-50.53,28.468,-7.6267,-97.855,-48.949,-0.00087814,0.00025158,3.0374e-07,8.7545,38.112,-21.275
-68.782,-22.564,-40.123,-52.424,-55.275,-7.5216,-32.015,-68.495,6.6609,-2.2644e-07,0.00025293,-0.00034873,82.455,-49.617,27.513,-7.54,-98.02,-49.05,-0.00087823,0.00025162,3.0374e-07,8.9393,38.987,-21.483
-68.701,-22.693,-40.073,-52.467,-54.902,-7.1531,-31.847,-68.71,6.85,-2.2644e-07,0.00025297,-0.00034878,82.518,-48.736,26.608,-7.4513,-98.118,-49.111,-0.00087833,0.00025166,3.0374e-07,9.1256,39.85,-21.671
-68.634,-22.799,-39.985,-52.467,-54.487,-6.7714,-31.645,-68.88,7.0273,-2.2644e-07,0.00025301,-0.00034883,82.525,-47.892,25.757,-7.3611,-98.152,-49.133,-0.00087843,0.00025169,3.0374e-07,9.3138,40.701,-21.841
-68.581,-22.884,-39.862,-52.427,-54.034,-6.378,-31.413,-69.008,7.192,-2.2644e-07,0.00025304,-0.00034889,82.481,-47.091,24.964,-7.2699,-98.127,-49.118,-0.00087852,0.00025173,3.0374e-07,9.5041,41.538,-21.991
-68.543,-22.947,-39.705,-52.348,-53.548,-5.9744,-31.152,-69.096,7.3439,-2.2644e-07,0.00025308,-0.00034894,82.387,-46.338,24.233,-7.1783,-98.045,-49.068,-0.00087862,0.00025177,3.0374e-07,9.6966,42.361,-22.121
-68.517,-22.989,-39.517,-52.234,-53.032,-5.5622,-30.865,-69.147,7.4823,-2.2644e-07,0.00025312,-0.00034899,82.248,-45.637,23.568,-7.0866,-97.912,-48.985,-0.00087871,0.0002518,3.0374e-07,9.8916,43.17,-22.234
-68.503,-23.011,-39.3,-52.085,-52.491,-5.1428,-30.553,-69.164,7.6068,-2.2644e-07,0.00025316,-0.00034905,82.066,-44.994,22.972,-6.9954,-97.731,-48.871,-0.0008788,0.00025184,3.0374e-07,10.089,43.963,-22.327
-68.501,-23.014,-39.056,-51.905,-51.929,-4.7178,-30.219,-69.149,7.7169,-2.2644e-07,0.0002532,-0.0003491,81.847,-44.413,22.451,-6.9052,-97.507,-48.728,-0.00087889,0.00025188,3.0374e-07,10.29,44.74,-22.402
-68.509,-22.997,-38.787,-51.695,-51.35,-4.2889,-29.864,-69.105,7.8122,-2.2644e-07,0.00025324,-0.00034915,81.592,-43.9,22.007,-6.8165,-97.244,-48.557,-0.00087898,0.00025192,3.0374e-07,10.494,45.5,-22.459
-68.528,-22.962,-38.495,-51.458,-50.759,-3.8575,-29.492,-69.036,7.892,-2.2644e-07,0.00025328,-0.00034921,81.305,-43.459,21.645,-6.7297,-96.946,-48.36,-0.00087906,0.00025196,3.0374e-07,10.701,46.242,-22.498
-68.556,-22.909,-38.183,-51.196,-50.16,-3.4253,-29.104,-68.942,7.9561,-2.2644e-07,0.00025332,-0.00034926,80.99,-43.095,21.368,-6.6454,-96.617,-48.14,-0.00087915,0.000252,3.0374e-07,10.911,46.966,-22.52
-68.592,-22.84,-37.852,-50.91,-49.557,-2.9937,-28.702,-68.829,8.0039,-2.2644e-07,0.00025336,-0.00034931,80.651,-42.814,21.18,-6.5639,-96.262,-47.898,-0.00087922,0.00025203,3.0374e-07,11.126,47.671,-22.524
-68.637,-22.753,-37.505,-50.604,-48.954,-2.5644,-28.29,-68.697,8.0349,-2.2644e-07,0.00025339,-0.00034937,80.291,-42.619,21.085,-6.4858,-95.884,-47.637,-0.0008793,0.00025207,3.0374e-07,11.344,48.356,-22.511
-68.688,-22.651,-37.144,-50.279,-48.356,-2.1388,-27.868,-68.55,8.0489,-2.2644e-07,0.00025343,-0.00034942,79.913,-42.515,21.086,-6.4116,-95.489,-47.357,-0.00087937,0.00025211,3.0374e-07,11.567,49.021,-22.481
-68.746,-22.534,-36.771,-49.938,-47.766,-1.7186,-27.439,-68.391,8.0452,-2.2644e-07,0.00025347,-0.00034947,79.52,-42.507,21.186,-6.3417,-95.079,-47.062,-0.00087944,0.00025215,3.0374e-07,11.794,49.665,-22.434
-68.81,-22.402,-36.389,-49.583,-47.189,-1.3051,-27.006,-68.221,8.0237,-2.2644e-07,0.00025351,-0.00034952,79.117,-42.599,21.388,-6.2765,-94.66,-46.752,-0.00087951,0.00025218,3.0374e-07,12.026,50.287,-22.371
-68.878,-22.256,-35.998,-49.216,-46.629,-0.89982,-26.57,-68.045,7.984,-2.2644e-07,0.00025355,-0.00034957,78.707,-42.795,21.697,-6.2164,-94.235,-46.431,-0.00087957,0.00025222,3.0374e-07,12.263,50.888,-22.292
-68.951,-22.098,-35.603,-48.839,-46.09,-0.50403,-26.133,-67.865,7.9261,-2.2644e-07,0.00025358,-0.00034962,78.293,-43.097,22.112,-6.1618,-93.809,-46.099,-0.00087962,0.00025226,3.0374e-07,12.506,51.467,-22.198
-69.027,-21.927,-35.204,-48.455,-45.573,-0.11859,-25.698,-67.683,7.8504,-2.2644e-07,0.00025362,-0.00034967,77.877,-43.505,22.633,-6.1128,-93.384,-45.758,-0.00087967,0.00025229,3.0374e-07,12.753,52.025,-22.089
-69.105,-21.746,-34.804,-48.065,-45.082,0.25621,-25.265,-67.503,7.7585,-2.2644e-07,0.00025365,-0.00034971,77.463,-44.015,23.254,-6.0693,-92.966,-45.411,-0.00087972,0.00025233,3.0374e-07,13.006,52.563,-21.967
-69.183,-21.556,-34.405,-47.672,-44.617,0.62048,-24.838,-67.326,7.6524,-2.2644e-07,0.00025369,-0.00034976,77.053,-44.618,23.966,-6.0309,-92.556,-45.059,-0.00087976,0.00025236,3.0374e-07,13.264,53.086,-21.835
-69.261,-21.359,-34.01,-47.279,-44.18,0.97448,-24.416,-67.157,7.5346,-2.2644e-07,0.00025372,-0.0003498,76.652,-45.307,24.761,-5.9974,-92.158,-44.705,-0.0008798,0.00025239,3.0374e-07,13.527,53.595,-21.695
-69.337,-21.156,-33.62,-46.889,-43.772,1.3185,-24.003,-66.998,7.4075,-2.2644e-07,0.00025375,-0.00034985,76.262,-46.073,25.627,-5.9683,-91.777,-44.351,-0.00087983,0.00025242,3.0374e-07,13.795,54.095,-21.55
-69.409,-20.95,-33.238,-46.505,-43.394,1.6529,-23.599,-66.852,7.2735,-2.2644e-07,0.00025379,-0.00034989,75.886,-46.906,26.556,-5.9434,-91.417,-44.001,-0.00087986,0.00025246,3.0374e-07,14.069,54.589,-21.402
-69.477,-20.742,-32.866,-46.129,-43.047,1.9779,-23.208,-66.722,7.1351,-2.2644e-07,0.00025382,-0.00034993,75.528,-47.797,27.535,-5.9221,-91.079,-43.655,-0.00087989,0.00025249,3.0374e-07,14.347,55.08,-21.255
-69.539,-20.535,-32.507,-45.764,-42.733,2.2939,-22.829,-66.612,6.9949,-2.2644e-07,0.00025385,-0.00034997,75.19,-48.737,28.555,-5.9042,-90.77,-43.318,-0.00087991,0.00025252,3.0374e-07,14.631,55.572,-21.11
-69.593,-20.329,-32.162,-45.414,-42.452,2.6013,-22.467,-66.525,6.8552,-2.2644e-07,0.00025388,-0.00035001,74.877,-49.717,29.606,-5.8893,-90.491,-42.991,-0.00087993,0.00025255,3.0374e-07,14.919,56.068,-20.971
-69.638,-20.126,-31.835,-45.081,-42.205,2.9003,-22.121,-66.463,6.7186,-2.2644e-07,0.00025391,-0.00035005,74.59,-50.727,30.677,-5.877,-90.246,-42.677,-0.00087995,0.00025258,3.0374e-07,15.212,56.572,-20.84
-69.673,-19.929,-31.526,-44.767,-41.993,3.1915,-21.793,-66.429,6.5874,-2.2644e-07,0.00025395,-0.00035009,74.334,-51.758,31.758,-5.8668,-90.039,-42.377,-0.00087996,0.00025261,3.0374e-07,15.51,57.086,-20.719
-69.696,-19.739,-31.238,-44.475,-41.817,3.4753,-21.486,-66.425,6.4641,-2.2644e-07,0.00025398,-0.00035013,74.11,-52.801,32.837,-5.8583,-89.873,-42.095,-0.00087997,0.00025264,3.0374e-07,15.812,57.614,-20.612
-69.707,-19.557,-30.972,-44.207,-41.675,3.7522,-21.2,-66.453,6.351,-2.2644e-07,0.00025401,-0.00035017,73.92,-53.846,33.906,-5.8512,-89.748,-41.832,-0.00087998,0.00025267,3.0374e-07,16.119,58.159,-20.521
-69.706,-19.383,-30.728,-43.963,-41.568,4.0226,-20.935,-66.514,6.2499,-2.2644e-07,0.00025404,-0.00035021,73.766,-54.885,34.956,-5.8449,-89.666,-41.589,-0.00087998,0.0002527,3.0374e-07,16.429,58.723,-20.447
-69.693,-19.216,-30.503,-43.745,-41.492,4.2869,-20.692,-66.605,6.1621,-2.2644e-07,0.00025407,-0.00035025,73.645,-55.909,35.979,-5.8389,-89.623,-41.364,-0.00087999,0.00025274,3.0374e-07,16.742,59.306,-20.39
-69.668,-19.054,-30.295,-43.549,-41.444,4.5455,-20.468,-66.723,6.0886,-2.2644e-07,0.0002541,-0.00035029,73.554,-56.914,36.97,-5.8329,-89.616,-41.155,-0.00087999,0.00025277,3.0374e-07,17.056,59.906,-20.35
-69.634,-18.894,-30.099,-43.376,-41.419,4.7986,-20.263,-66.863,6.0297,-2.2644e-07,0.00025414,-0.00035033,73.489,-57.893,37.927,-5.8265,-89.638,-40.961,-0.00087999,0.0002528,3.0374e-07,17.371,60.522,-20.327
-69.592,-18.731,-29.91,-43.223,-41.414,5.0463,-20.075,-67.021,5.9853,-2.2644e-07,0.00025417,-0.00035037,73.446,-58.844,38.847,-5.8194,-89.685,-40.778,-0.00087999,0.00025283,3.0374e-07,17.685,61.151,-20.319
-69.543,-18.563,-29.724,-43.088,-41.426,5.2888,-19.902,-67.192,5.9554,-2.2644e-07,0.0002542,-0.00035041,73.421,-59.763,39.73,-5.8114,-89.752,-40.604,-0.00087998,0.00025286,3.0374e-07,17.996,61.791,-20.324
-69.489,-18.387,-29.538,-42.97,-41.451,5.5262,-19.742,-67.373,5.9393,-2.2644e-07,0.00025423,-0.00035045,73.411,-60.651,40.576,-5.8022,-89.835,-40.437,-0.00087998,0.00025289,3.0374e-07,18.305,62.439,-20.341
-69.432,-18.199,-29.346,-42.867,-41.486,5.7585,-19.594,-67.558,5.9363,-2.2644e-07,0.00025427,-0.00035049,73.411,-61.507,41.388,-5.7919,-89.928,-40.275,-0.00087997,0.00025293,3.0374e-07,18.61,63.092,-20.367
-69.373,-17.997,-29.145,-42.777,-41.529,5.9861,-19.456,-67.745,5.9454,-2.2644e-07,0.0002543,-0.00035053,73.418,-62.332,42.169,-5.7804,-90.028,-40.115,-0.00087996,0.00025296,3.0374e-07,18.91,63.749,-20.401
-69.315,-17.777,-28.932,-42.698,-41.577,6.2091,-19.327,-67.93,5.9657,-2.2644e-07,0.00025433,-0.00035057,73.428,-63.129,42.921,-5.7676,-90.132,-39.957,-0.00087995,0.00025299,3.0374e-07,19.206,64.405,-20.44
-69.258,-17.538,-28.704,-42.63,-41.63,6.4281,-19.204,-68.108,5.9961,-2.2644e-07,0.00025436,-0.00035062,73.437,-63.901,43.65,-5.7536,-90.234,-39.8,-0.00087993,0.00025302,3.0374e-07,19.498,65.059,-20.482
-69.204,-17.279,-28.459,-42.568,-41.686,6.6436,-19.086,-68.278,6.0356,-2.2644e-07,0.0002544,-0.00035066,73.441,-64.652,44.36,-5.7385,-90.334,-39.642,-0.00087992,0.00025306,3.0374e-07,19.786,65.708,-20.525
-69.155,-16.999,-28.197,-42.513,-41.744,6.8564,-18.972,-68.437,6.0831,-2.2644e-07,0.00025443,-0.0003507,73.439,-65.386,45.055,-5.7224,-90.429,-39.486,-0.0008799,0.00025309,3.0374e-07,20.071,66.352,-20.567
-69.111,-16.699,-27.917,-42.462,-41.806,7.0672,-18.861,-68.583,6.1376,-2.2644e-07,0.00025446,-0.00035074,73.428,-66.108,45.742,-5.7055,-90.517,-39.332,-0.00087988,0.00025312,3.0374e-07,20.354,66.989,-20.607
-69.074,-16.381,-27.619,-42.415,-41.873,7.2766,-18.75,-68.715,6.1981,-2.2644e-07,0.0002545,-0.00035078,73.405,-66.826,46.426,-5.688,-90.598,-39.182,-0.00087985,0.00025315,3.0374e-07,20.638,67.617,-20.643
-69.044,-16.045,-27.306,-42.369,-41.945,7.4852,-18.641,-68.832,6.2635,-2.2644e-07,0.00025453,-0.00035082,73.37,-67.544,47.112,-5.6703,-90.671,-39.037,-0.00087983,0.00025319,3.0374e-07,20.922,68.235,-20.672
-69.022,-15.692,-26.977,-42.325,-42.023,7.6938,-18.531,-68.934,6.333,-2.2644e-07,0.00025456,-0.00035086,73.321,-68.269,47.806,-5.6525,-90.736,-38.9,-0.0008798,0.00025322,3.0374e-07,21.21,68.843,-20.695
-69.009,-15.325,-26.634,-42.28,-42.11,7.9029,-18.421,-69.019,6.4057,-2.2644e-07,0.0002546,-0.0003509,73.258,-69.004,48.511,-5.6349,-90.794,-38.773,-0.00087977,0.00025325,3.0374e-07,21.503,69.439,-20.708
-69.005,-14.946,-26.278,-42.235,-42.205,8.1131,-18.309,-69.089,6.4808,-2.2644e-07,0.00025463,-0.00035094,73.18,-69.756,49.232,-5.6177,-90.844,-38.658,-0.00087973,0.00025328,3.0374e-07,21.802,70.023,-20.712
-69.011,-14.556,-25.913,-42.189,-42.311,8.3248,-18.196,-69.142,6.5579,-2.2644e-07,0.00025466,-0.00035098,73.087,-70.525,49.969,-5.6012,-90.887,-38.557,-0.0008797,0.00025332,3.0374e-07,22.108,70.594,-20.706
-69.026,-14.158,-25.539,-42.14,-42.427,8.5381,-18.081,-69.18,6.6362,-2.2644e-07,0.0002547,-0.00035101,72.978,-71.312,50.723,-5.5854,-90.923,-38.473,-0.00087966,0.00025335,3.0374e-07,22.421,71.151,-20.689
-69.051,-13.756,-25.16,-42.089,-42.555,8.7527,-17.964,-69.203,6.7152,-2.2644e-07,0.00025473,-0.00035105,72.854,-72.117,51.491,-5.5706,-90.953,-38.405,-0.00087961,0.00025338,3.0374e-07,22.742,71.692,-20.661
-69.084,-13.352,-24.778,-42.035,-42.694,8.9677,-17.846,-69.213,6.7942,-2.2644e-07,0.00025476,-0.00035109,72.717,-72.933,52.269,-5.5569,-90.978,-38.356,-0.00087957,0.00025341,3.0374e-07,23.068,72.216,-20.624
-69.124,-12.948,-24.397,-41.978,-42.844,9.182,-17.727,-69.212,6.8724,-2.2644e-07,0.00025479,-0.00035113,72.569,-73.755,53.05,-5.5443,-91,-38.326,-0.00087952,0.00025344,3.0374e-07,23.4,72.721,-20.578
-69.17,-12.549,-24.019,-41.92,-43.005,9.3941,-17.608,-69.201,6.9488,-2.2644e-07,0.00025483,-0.00035117,72.411,-74.577,53.829,-5.5329,-91.02,-38.317,-0.00087947,0.00025348,3.0374e-07,23.733,73.205,-20.525
-69.221,-12.156,-23.648,-41.859,-43.176,9.6026,-17.49,-69.184,7.0226,-2.2644e-07,0.00025486,-0.0003512,72.246,-75.392,54.597,-5.5228,-91.041,-38.327,-0.00087942,0.00025351,3.0374e-07,24.067,73.666,-20.465
-69.276,-11.772,-23.287,-41.797,-43.357,9.8059,-17.373,-69.161,7.0929,-2.2644e-07,0.00025489,-0.00035124,72.077,-76.19,55.348,-5.514,-91.063,-38.359,-0.00087936,0.00025354,3.0374e-07,24.398,74.103,-20.4
-69.333,-11.4,-22.938,-41.733,-43.547,10.002,-17.259,-69.135,7.1587,-2.2644e-07,0.00025492,-0.00035128,71.905,-76.965,56.072,-5.5064,-91.089,-38.411,-0.0008793,0.00025357,3.0374e-07,24.725,74.512,-20.331
-69.391,-11.043,-22.604,-41.667,-43.745,10.19,-17.148,-69.108,7.2192,-2.2644e-07,0.00025496,-0.00035131,71.733,-77.707,56.763,-5.5001,-91.118,-38.484,-0.00087924,0.0002536,3.0374e-07,25.043,74.893,-20.26
-69.449,-10.702,-22.288,-41.601,-43.949,10.369,-17.042,-69.081,7.2734,-2.2644e-07,0.00025499,-0.00035135,71.562,-78.407,57.413,-5.4949,-91.152,-38.577,-0.00087917,0.00025363,3.0374e-07,25.35,75.243,-20.189
-69.506,-10.379,-21.991,-41.533,-44.156,10.535,-16.94,-69.054,7.3208,-2.2644e-07,0.00025502,-0.00035139,71.393,-79.056,58.012,-5.4906,-91.192,-38.689,-0.0008791,0.00025366,3.0374e-07,25.641,75.559,-20.119
-69.56,-10.075,-21.714,-41.465,-44.363,10.69,-16.843,-69.03,7.3604,-2.2644e-07,0.00025505,-0.00035142,71.229,-79.646,58.555,-5.487,-91.236,-38.817,-0.00087903,0.00025369,3.0374e-07,25.914,75.84,-20.052
-69.612,-9.7907,-21.459,-41.396,-44.566,10.831,-16.753,-69.007,7.3916,-2.2644e-07,0.00025508,-0.00035146,71.071,-80.168,59.035,-5.4838,-91.285,-38.961,-0.00087896,0.00025373,3.0374e-07,26.164,76.082,-19.99
-69.66,-9.5269,-21.226,-41.327,-44.761,10.958,-16.669,-68.987,7.4141,-2.2644e-07,0.00025511,-0.00035149,70.921,-80.615,59.446,-5.4808,-91.339,-39.118,-0.00087888,0.00025376,3.0374e-07,26.387,76.285,-19.933
-69.704,-9.2837,-21.015,-41.258,-44.944,11.072,-16.593,-68.97,7.4276,-2.2644e-07,0.00025514,-0.00035153,70.78,-80.982,59.784,-5.4776,-91.396,-39.285,-0.00087881,0.00025379,3.0374e-07,26.579,76.446,-19.885
-69.743,-9.0613,-20.827,-41.19,-45.111,11.172,-16.526,-68.955,7.4322,-2.2644e-07,0.00025518,-0.00035156,70.65,-81.265,60.048,-5.4739,-91.457,-39.461,-0.00087872,0.00025382,3.0374e-07,26.738,76.565,-19.847
-69.778,-8.8598,-20.662,-41.124,-45.259,11.258,-16.468,-68.943,7.4279,-2.2644e-07,0.00025521,-0.0003516,70.533,-81.459,60.234,-5.4694,-91.52,-39.644,-0.00087864,0.00025385,3.0374e-07,26.859,76.639,-19.82
-69.808,-8.6792,-20.519,-41.062,-45.383,11.331,-16.42,-68.934,7.4151,-2.2644e-07,0.00025524,-0.00035163,70.429,-81.563,60.342,-5.4637,-91.584,-39.831,-0.00087855,0.00025388,3.0374e-07,26.94,76.668,-19.806
-69.835,-8.5192,-20.399,-41.003,-45.481,11.392,-16.384,-68.927,7.3944,-2.2644e-07,0.00025527,-0.00035166,70.342,-81.578,60.371,-5.4566,-91.649,-40.019,-0.00087846,0.00025391,3.0374e-07,26.979,76.652,-19.806
-69.857,-8.3794,-20.3,-40.949,-45.551,11.441,-16.36,-68.921,7.3663,-2.2644e-07,0.0002553,-0.0003517,70.271,-81.504,60.326,-5.4477,-91.712,-40.208,-0.00087837,0.00025394,3.0374e-07,26.975,76.588,-19.82
-69.878,-8.2592,-20.223,-40.901,-45.59,11.479,-16.349,-68.915,7.3318,-2.2644e-07,0.00025533,-0.00035173,70.218,-81.344,60.207,-5.4368,-91.773,-40.395,-0.00087828,0.00025397,3.0374e-07,26.927,76.478,-19.851
-69.897,-8.158,-20.166,-40.861,-45.598,11.507,-16.352,-68.909,7.2918,-2.2644e-07,0.00025536,-0.00035176,70.183,-81.104,60.02,-5.4236,-91.83,-40.579,-0.00087818,0.000254,3.0374e-07,26.834,76.32,-19.898
-69.916,-8.0749,-20.128,-40.828,-45.573,11.525,-16.369,-68.9,7.2475,-2.2644e-07,0.00025539,-0.0003518,70.167,-80.787,59.768,-5.4077,-91.879,-40.757,-0.00087808,0.00025403,3.0374e-07,26.698,76.115,-19.96
-69.937,-8.0092,-20.109,-40.804,-45.517,11.534,-16.402,-68.887,7.2002,-2.2644e-07,0.00025543,-0.00035183,70.169,-80.399,59.457,-5.3889,-91.919,-40.928,-0.00087798,0.00025406,3.0374e-07,26.518,75.863,-20.039
-69.961,-7.9603,-20.106,-40.791,-45.43,11.535,-16.451,-68.867,7.1508,-2.2644e-07,0.00025546,-0.00035186,70.188,-79.946,59.09,-5.3668,-91.945,-41.092,-0.00087787,0.00025409,3.0374e-07,26.296,75.563,-20.133
-69.991,-7.9283,-20.12,-40.788,-45.315,11.528,-16.517,-68.839,7.1005,-2.2644e-07,0.00025549,-0.0003519,70.224,-79.434,58.672,-5.341,-91.956,-41.247,-0.00087776,0.00025412,3.0374e-07,26.035,75.216,-20.243
-70.029,-7.9132,-20.15,-40.796,-45.174,11.512,-16.601,-68.8,7.0501,-2.2644e-07,0.00025552,-0.00035193,70.275,-78.868,58.206,-5.3112,-91.947,-41.393,-0.00087765,0.00025415,3.0374e-07,25.737,74.823,-20.367
-70.076,-7.9157,-20.195,-40.815,-45.012,11.488,-16.703,-68.749,7.0005,-2.2644e-07,0.00025555,-0.00035196,70.337,-78.255,57.697,-5.2771,-91.914,-41.529,-0.00087754,0.00025418,3.0374e-07,25.405,74.385,-20.504
-70.133,-7.9366,-20.257,-40.846,-44.832,11.455,-16.824,-68.682,6.9523,-2.2644e-07,0.00025558,-0.00035199,70.41,-77.599,57.148,-5.2383,-91.854,-41.656,-0.00087743,0.00025421,3.0374e-07,25.042,73.901,-20.653
-70.204,-7.9769,-20.335,-40.889,-44.639,11.414,-16.963,-68.6,6.906,-2.2644e-07,0.00025561,-0.00035202,70.49,-76.907,56.561,-5.1948,-91.764,-41.775,-0.00087731,0.00025424,3.0374e-07,24.654,73.375,-20.813
-70.287,-8.038,-20.431,-40.942,-44.439,11.363,-17.122,-68.5,6.8619,-2.2644e-07,0.00025564,-0.00035206,70.575,-76.183,55.939,-5.1464,-91.641,-41.886,-0.00087719,0.00025427,3.0374e-07,24.242,72.807,-20.982
-70.385,-8.1215,-20.544,-41.006,-44.237,11.303,-17.301,-68.382,6.8198,-2.2644e-07,0.00025567,-0.00035209,70.662,-75.431,55.284,-5.093,-91.484,-41.99,-0.00087707,0.0002543,3.0374e-07,23.813,72.201,-21.16
-70.497,-8.2295,-20.677,-41.079,-44.039,11.232,-17.498,-68.247,6.7798,-2.2644e-07,0.0002557,-0.00035212,70.747,-74.655,54.596,-5.0348,-91.291,-42.089,-0.00087694,0.00025433,3.0374e-07,23.371,71.559,-21.344
-70.623,-8.3638,-20.831,-41.16,-43.852,11.15,-17.714,-68.093,6.7415,-2.2644e-07,0.00025573,-0.00035215,70.829,-73.86,53.877,-4.9719,-91.061,-42.183,-0.00087681,0.00025436,3.0374e-07,22.92,70.884,-21.533
-70.764,-8.5263,-21.007,-41.247,-43.679,11.057,-17.948,-67.922,6.7045,-2.2644e-07,0.00025576,-0.00035218,70.903,-73.049,53.128,-4.9046,-90.795,-42.276,-0.00087668,0.00025439,3.0374e-07,22.466,70.179,-21.725
-70.918,-8.7186,-21.206,-41.339,-43.528,10.952,-18.198,-67.736,6.6683,-2.2644e-07,0.00025579,-0.00035221,70.969,-72.226,52.351,-4.8334,-90.494,-42.367,-0.00087655,0.00025442,3.0374e-07,22.012,69.449,-21.919
-71.084,-8.9418,-21.43,-41.435,-43.402,10.833,-18.464,-67.534,6.6325,-2.2644e-07,0.00025582,-0.00035224,71.023,-71.391,51.546,-4.7591,-90.16,-42.46,-0.00087641,0.00025445,3.0374e-07,21.562,68.695,-22.113
-71.261,-9.1961,-21.68,-41.532,-43.306,10.701,-18.744,-67.32,6.5966,-2.2644e-07,0.00025585,-0.00035227,71.065,-70.548,50.714,-4.6827,-89.797,-42.555,-0.00087627,0.00025448,3.0374e-07,21.119,67.922,-22.305
-71.447,-9.4812,-21.954,-41.63,-43.241,10.552,-19.037,-67.096,6.5601,-2.2644e-07,0.00025588,-0.0003523,71.094,-69.695,49.855,-4.6052,-89.411,-42.656,-0.00087613,0.00025451,3.0374e-07,20.685,67.132,-22.496
-71.639,-9.7963,-22.254,-41.728,-43.21,10.386,-19.341,-66.865,6.5225,-2.2644e-07,0.00025592,-0.00035233,71.111,-68.834,48.971,-4.5281,-89.007,-42.764,-0.00087599,0.00025454,3.0374e-07,20.262,66.326,-22.683
-71.835,-10.14,-22.578,-41.825,-43.215,10.2,-19.655,-66.629,6.4833,-2.2644e-07,0.00025595,-0.00035236,71.114,-67.961,48.06,-4.4529,-88.594,-42.881,-0.00087584,0.00025457,3.0374e-07,19.85,65.508,-22.866
